시설종류,시설명,군구명,주소,lat,lon
가족센터,연수구 가족센터,연수구,청능대로 109,37.4129687,126.6767267
가족센터,남동구 가족센터,남동구,호구포로 203-31,37.4023769,126.7062647
건강가정지원센터,부평구 건강가정지원센터,부평구,부영로 161,37.499473,126.715814
가족센터,계양구 가족센터,계양구,계양산로 102번길 5,37.5473552,126.7271556
가족센터,서구 가족센터,서구,경명대로 693번길 6,37.552508,126.6859466
한부모가족복지시설,스텔라의 집,미추홀구,승학길26번길 40,37.4402803,126.6816556
한부모가족복지시설,빈첸시아의 집,미추홀구,수봉로 33번길 64,37.4637199,126.6602405
한부모가족복지시설,모니카의집,연수구,청량로 184번길 16,37.4236879,126.6537011
한부모가족복지시설,푸르뫼Mom&Kids,연수구,청솔로 51,35.8512817,128.6204205
한부모가족복지시설,세움누리의 집,부평구,백범로478번길 8-7,37.4693951,126.69915
한부모가족복지시설,인천자모원,중   구,우현로50번길 23-2,37.4716664,126.630057
한부모가족복지시설,아담채,남동구,경신로 47,36.6213137,127.447165
정신요양시설,강화정신요양원,강화군,선원면 고식이길 20번길 19-3,37.7296693,126.4929246
정신요양시설,소망의집,서구,심곡로 132번길 22,37.5451433,126.6853895
정신재활시설(공동생활가정),라온숨,중구,도원로 20번길 34 대건하이츠 202호,37.4651212,126.6381181
정신재활시설(공동생활가정),라온제나,동구,"화도로 50번길 12, 푸른좋은집 B01호",37.4820685,126.6307532
정신재활시설(공동생활가정),꿈의둥지,미추홀구,"소성로 318번길 8-26, 302호",37.4369208,126.6822935
정신재활시설(공동생활가정),미추홀하우스,미추홀구,경인로 268번길 33-13,37.4610693,126.6698574
정신재활시설(공동생활가정),리앤리,연수구,한나루로 186번길 54,37.4246533,126.6578736
정신재활시설(공동생활가정),해피하우스,연수구,한나루로 186번길 54,37.4246533,126.6578736
정신재활시설(공동생활가정),마음자리,남동구,"경인로 599번길 26-6, 201-202호",37.4659086,126.7047199
정신재활시설(공동생활가정),희망샘,부평구,"대정로 30, 5층",37.4962156,126.72443
정신재활시설(공동생활가정),네모의 꿈,계양구,"아나지로307번길 8-1, 대경빌라트 601동302호",37.5263114,126.7263539
정신재활시설(공동생활가정),꿈을담다,서구,"서달로179번길 12-9, 2동 101호(가정동,인향아파트)",37.5154644,126.6773676
정신재활시설(주간재활),월산사회복귀시설,부평구,평천로 319-5,37.5180354,126.725619
정신재활시설(주간재활),새누리,연수구,앵고개로 183 남동부수도사업소 2층,37.4127121,126.6654442
정신재활시설(주간재활),남동정신재활시설 그루터기,남동구,"담방서로 23번길 17, 남동구장애인복지관(별관3층)",37.44724,126.7364115
정신재활시설(주간재활),해피투게더,계양구,"길마로 60, 5층",37.5335989,126.712147
